scenario,operation,second,latency_ms,ok
sqlserver,order history,21.420,0.109,true
sqlserver,product page,21.430,0.780,true
sqlserver,product page,21.440,0.942,true
sqlserver,checkout,21.450,29.777,true
sqlserver,product page,21.460,1.139,true
sqlserver,order history,21.470,0.246,true
sqlserver,product page,21.480,0.980,true
sqlserver,product page,21.490,1.479,true
sqlserver,order history,21.500,2.141,true
sqlserver,product page,21.510,1.297,true
sqlserver,product page,21.520,2.238,true
sqlserver,product page,21.530,1.495,true
sqlserver,order history,21.540,0.860,true
sqlserver,product page,21.550,1.790,true
sqlserver,order history,21.560,0.234,true
sqlserver,checkout,21.570,18.215,true
sqlserver,product page,21.580,1.366,true
sqlserver,product page,21.590,1.665,true
sqlserver,product page,21.600,1.221,true
sqlserver,order history,21.610,0.077,true
sqlserver,checkout,21.620,14.216,true
sqlserver,product page,21.630,1.737,true
sqlserver,product page,21.640,1.710,true
sqlserver,product page,21.650,0.750,true
sqlserver,product page,21.660,0.975,true
sqlserver,order history,21.670,0.354,true
sqlserver,product page,21.680,1.106,true
sqlserver,order history,21.690,1.379,true
sqlserver,product page,21.700,0.441,true
sqlserver,product page,21.710,2.046,true
sqlserver,order history,21.720,0.357,true
sqlserver,product page,21.730,2.266,true
sqlserver,product page,21.740,0.646,true
sqlserver,product page,21.750,0.798,true
sqlserver,product page,21.760,0.942,true
sqlserver,checkout,21.770,24.890,true
sqlserver,checkout,21.780,24.535,true
sqlserver,product page,21.790,1.266,true
sqlserver,order history,21.800,-0.367,true
sqlserver,product page,21.810,0.445,true
sqlserver,order history,21.820,-0.017,true
sqlserver,product page,21.830,0.787,true
sqlserver,order history,21.840,0.508,true
sqlserver,order history,21.850,0.775,true
sqlserver,product page,21.860,2.041,true
sqlserver,product page,21.870,2.685,true
sqlserver,order history,21.880,0.512,true
sqlserver,product page,21.890,0.389,true
sqlserver,product page,21.900,1.555,true
sqlserver,product page,21.910,0.559,true
sqlserver,product page,21.920,0.445,true
sqlserver,product page,21.930,0.538,true
sqlserver,product page,21.940,0.597,true
sqlserver,product page,21.950,0.696,true
sqlserver,order history,21.960,0.243,true
sqlserver,product page,21.970,0.843,true
sqlserver,product page,21.980,2.494,true
sqlserver,product page,21.990,1.266,true
sqlserver,order history,22.000,0.479,true
sqlserver,product page,22.010,1.365,true
sqlserver,product page,22.020,1.207,true
sqlserver,product page,22.030,1.482,true
sqlserver,order history,22.040,-0.184,true
sqlserver,product page,22.050,1.904,true
sqlserver,product page,22.060,1.427,true
sqlserver,order history,22.070,1.018,true
sqlserver,checkout,22.080,18.428,true
sqlserver,product page,22.090,1.731,true
sqlserver,product page,22.100,1.610,true
sqlserver,product page,22.110,1.005,true
sqlserver,order history,22.120,0.628,true
sqlserver,product page,22.130,1.757,true
sqlserver,order history,22.140,0.819,true
sqlserver,order history,22.150,0.633,true
sqlserver,product page,22.160,2.089,true
sqlserver,product page,22.170,2.117,true
sqlserver,product page,22.180,1.602,true
sqlserver,product page,22.190,3.336,true
sqlserver,product page,22.200,2.381,true
sqlserver,product page,22.210,1.321,true
sqlserver,checkout,22.220,24.455,true
sqlserver,product page,22.230,0.970,true
sqlserver,product page,22.240,2.072,true
sqlserver,product page,22.250,1.293,true
sqlserver,product page,22.260,2.490,true
sqlserver,product page,22.270,1.094,true
sqlserver,product page,22.280,2.925,true
sqlserver,product page,22.290,0.358,true
sqlserver,product page,22.300,1.399,true
sqlserver,order history,22.310,0.336,true
sqlserver,checkout,22.320,16.694,true
sqlserver,product page,22.330,2.210,true
sqlserver,product page,22.340,1.409,true
sqlserver,product page,22.350,1.284,true
sqlserver,product page,22.360,3.104,true
sqlserver,product page,22.370,1.769,true
sqlserver,product page,22.380,0.942,true
sqlserver,product page,22.390,0.982,true
sqlserver,product page,22.400,1.223,true
sqlserver,order history,22.410,0.519,true
sqlserver,order history,22.420,0.869,true
sqlserver,product page,22.430,4.112,true
sqlserver,order history,22.440,0.566,true
sqlserver,checkout,22.450,19.642,true
sqlserver,checkout,22.460,30.501,true
sqlserver,product page,22.470,13.659,true
sqlserver,product page,22.480,3.685,true
sqlserver,product page,22.490,6.170,true
sqlserver,product page,22.500,1.962,true
sqlserver,product page,22.510,0.909,true
sqlserver,product page,22.520,4.522,true
sqlserver,product page,22.530,1.659,true
sqlserver,product page,22.540,2.049,true
sqlserver,product page,22.550,1.246,true
sqlserver,product page,22.560,1.342,true
sqlserver,order history,22.570,0.610,true
sqlserver,product page,22.580,1.315,true
sqlserver,order history,22.590,1.165,true
sqlserver,product page,22.600,0.694,true
sqlserver,product page,22.610,1.386,true
sqlserver,product page,22.620,2.025,true
sqlserver,order history,22.630,-0.121,true
sqlserver,product page,22.640,0.876,true
sqlserver,product page,22.650,1.563,true
sqlserver,product page,22.660,0.480,true
sqlserver,checkout,22.670,17.605,true
sqlserver,product page,22.680,1.877,true
sqlserver,product page,22.690,1.626,true
sqlserver,product page,22.700,2.001,true
sqlserver,product page,22.710,2.291,true
sqlserver,product page,22.720,1.295,true
sqlserver,product page,22.730,3.760,true
sqlserver,checkout,22.740,15.619,true
sqlserver,product page,22.750,1.543,true
sqlserver,order history,22.760,0.516,true
sqlserver,product page,22.770,1.181,true
sqlserver,product page,22.780,2.020,true
sqlserver,order history,22.790,1.045,true
sqlserver,product page,22.800,1.182,true
sqlserver,product page,22.810,1.517,true
sqlserver,product page,22.820,1.390,true
sqlserver,order history,22.830,1.489,true
sqlserver,order history,22.840,0.247,true
sqlserver,order history,22.850,0.991,true
sqlserver,product page,22.860,3.019,true
sqlserver,product page,22.870,0.812,true
sqlserver,product page,22.880,1.566,true
sqlserver,product page,22.890,0.550,true
sqlserver,product page,22.900,1.897,true
sqlserver,product page,22.910,1.687,true
sqlserver,product page,22.920,0.472,true
sqlserver,product page,22.930,2.177,true
sqlserver,product page,22.940,1.764,true
sqlserver,product page,22.950,2.733,true
sqlserver,order history,22.960,1.522,true
sqlserver,checkout,22.970,18.017,true
sqlserver,product page,22.980,1.339,true
sqlserver,order history,22.990,0.320,true
sqlserver,product page,23.000,1.289,true
sqlserver,product page,23.010,1.645,true
sqlserver,order history,23.020,1.236,true
sqlserver,product page,23.030,0.749,true
sqlserver,order history,23.040,0.340,true
sqlserver,product page,23.050,0.689,true
sqlserver,order history,23.060,0.995,true
sqlserver,product page,23.070,1.933,true
sqlserver,product page,23.080,1.218,true
sqlserver,checkout,23.090,22.798,true
sqlserver,product page,23.100,1.401,true
sqlserver,checkout,23.110,15.527,true
sqlserver,product page,23.120,1.459,true
sqlserver,product page,23.130,0.953,true
sqlserver,product page,23.140,1.167,true
sqlserver,checkout,23.150,19.810,true
sqlserver,order history,23.160,0.601,true
sqlserver,order history,23.170,0.730,true
sqlserver,checkout,23.180,18.558,true
sqlserver,product page,23.190,0.763,true
sqlserver,product page,23.200,1.461,true
sqlserver,product page,23.210,0.567,true
sqlserver,product page,23.220,3.081,true
sqlserver,checkout,23.230,16.187,true
sqlserver,product page,23.240,1.266,true
sqlserver,product page,23.250,2.824,true
sqlserver,product page,23.260,0.837,true
sqlserver,product page,23.270,0.947,true
sqlserver,order history,23.280,0.843,true
sqlserver,order history,23.290,0.547,true
sqlserver,product page,23.300,1.325,true
sqlserver,product page,23.310,1.939,true
sqlserver,product page,23.320,0.851,true
sqlserver,product page,23.330,1.034,true
sqlserver,product page,23.340,1.405,true
sqlserver,order history,23.350,1.187,true
sqlserver,product page,23.360,1.522,true
sqlserver,product page,23.370,0.760,true
sqlserver,product page,23.380,0.926,true
sqlserver,product page,23.390,1.104,true
sqlserver,product page,23.400,0.792,true
sqlserver,product page,23.410,1.621,true
sqlserver,checkout,23.420,24.173,true
sqlserver,product page,23.430,1.181,true
sqlserver,product page,23.440,1.332,true
sqlserver,product page,23.450,3.269,true
sqlserver,product page,23.460,1.891,true
sqlserver,product page,23.470,1.700,true
sqlserver,product page,23.480,0.653,true
sqlserver,product page,23.490,1.037,true
sqlserver,product page,23.500,1.058,true
sqlserver,product page,23.510,1.201,true
sqlserver,product page,23.520,1.807,true
sqlserver,order history,23.530,0.773,true
sqlserver,order history,23.540,-0.105,true
sqlserver,product page,23.550,1.008,true
sqlserver,product page,23.560,1.324,true
sqlserver,order history,23.570,0.851,true
sqlserver,order history,23.580,0.594,true
sqlserver,order history,23.590,0.615,true
sqlserver,checkout,23.600,21.862,true
sqlserver,order history,23.610,-0.214,true
sqlserver,product page,23.620,1.830,true
sqlserver,product page,23.630,0.961,true
sqlserver,product page,23.640,1.182,true
sqlserver,product page,23.650,1.309,true
sqlserver,product page,23.660,1.429,true
sqlserver,product page,23.670,0.761,true
sqlserver,product page,23.680,0.785,true
sqlserver,order history,23.690,0.501,true
sqlserver,product page,23.700,0.321,true
sqlserver,product page,23.710,1.688,true
sqlserver,product page,23.720,0.662,true
sqlserver,order history,23.730,0.648,true
sqlserver,product page,23.740,2.385,true
sqlserver,order history,23.750,-0.249,true
sqlserver,product page,23.760,2.321,true
sqlserver,product page,23.770,0.966,true
sqlserver,order history,23.780,0.640,true
sqlserver,product page,23.790,1.813,true
sqlserver,product page,23.800,2.342,true
sqlserver,product page,23.810,0.228,true
sqlserver,product page,23.820,1.450,true
sqlserver,product page,23.830,0.928,true
sqlserver,product page,23.840,1.193,true
sqlserver,product page,23.850,1.502,true
sqlserver,product page,23.860,2.444,true
sqlserver,product page,23.870,0.546,true
sqlserver,product page,23.880,0.752,true
sqlserver,checkout,23.890,17.860,true
sqlserver,product page,23.900,1.327,true
sqlserver,product page,23.910,1.295,true
sqlserver,product page,23.920,1.440,true
sqlserver,product page,23.930,0.651,true
sqlserver,order history,23.940,0.082,true
sqlserver,product page,23.950,0.848,true
sqlserver,product page,23.960,1.020,true
sqlserver,product page,23.970,1.033,true
sqlserver,checkout,23.980,13.722,true
sqlserver,product page,23.990,0.516,true
sqlserver,product page,24.000,0.281,true
sqlserver,product page,24.010,0.452,true
sqlserver,product page,24.020,1.463,true
sqlserver,product page,24.030,0.835,true
sqlserver,product page,24.040,0.571,true
sqlserver,product page,24.050,1.107,true
sqlserver,product page,24.060,1.240,true
sqlserver,product page,24.070,0.419,true
sqlserver,product page,24.080,1.302,true
sqlserver,order history,24.090,-0.380,true
sqlserver,product page,24.100,1.093,true
sqlserver,product page,24.110,1.016,true
sqlserver,product page,24.120,0.815,true
sqlserver,product page,24.130,0.638,true
sqlserver,product page,24.140,1.060,true
sqlserver,product page,24.150,1.645,true
sqlserver,product page,24.160,3.271,true
sqlserver,product page,24.170,0.433,true
sqlserver,checkout,24.180,12.455,true
sqlserver,checkout,24.190,13.855,true
sqlserver,order history,24.200,0.356,true
sqlserver,product page,24.210,1.372,true
sqlserver,order history,24.220,0.832,true
sqlserver,product page,24.230,0.219,true
sqlserver,product page,24.240,0.837,true
sqlserver,product page,24.250,0.880,true
sqlserver,product page,24.260,3.574,true
sqlserver,checkout,24.270,15.551,true
sqlserver,product page,24.280,1.103,true
sqlserver,product page,24.290,0.753,true
sqlserver,product page,24.300,1.056,true
sqlserver,product page,24.310,1.256,true
sqlserver,checkout,24.320,27.440,true
sqlserver,product page,24.330,0.887,true
sqlserver,product page,24.340,3.655,true
sqlserver,checkout,24.350,19.680,true
sqlserver,product page,24.360,2.238,true
sqlserver,product page,24.370,1.236,true
sqlserver,order history,24.380,0.853,true
sqlserver,product page,24.390,1.299,true
sqlserver,checkout,24.400,15.763,true
sqlserver,product page,24.410,0.608,true
sqlserver,product page,24.420,1.124,true
sqlserver,order history,24.430,0.279,true
sqlserver,product page,24.440,1.387,true
sqlserver,product page,24.450,1.970,true
sqlserver,product page,24.460,1.576,true
sqlserver,product page,24.470,0.818,true
sqlserver,product page,24.480,0.995,true
sqlserver,product page,24.490,1.007,true
sqlserver,product page,24.500,1.008,true
sqlserver,order history,24.510,0.385,true
sqlserver,order history,24.520,0.598,true
sqlserver,product page,24.530,1.402,true
sqlserver,product page,24.540,0.701,true
sqlserver,product page,24.550,0.604,true
sqlserver,product page,24.560,2.034,true
sqlserver,product page,24.570,1.862,true
sqlserver,product page,24.580,2.754,true
sqlserver,product page,24.590,1.630,true
sqlserver,order history,24.600,0.241,true
sqlserver,product page,24.610,1.148,true
sqlserver,product page,24.620,2.299,true
sqlserver,order history,24.630,0.116,true
sqlserver,product page,24.640,2.614,true
sqlserver,product page,24.650,1.649,true
sqlserver,product page,24.660,1.653,true
sqlserver,product page,24.670,3.783,true
sqlserver,product page,24.680,2.112,true
sqlserver,product page,24.690,1.390,true
sqlserver,product page,24.700,5.941,true
sqlserver,product page,24.710,1.637,true
sqlserver,product page,24.720,0.774,true
sqlserver,checkout,24.730,33.822,true
sqlserver,product page,24.740,0.852,true
sqlserver,product page,24.750,1.262,true
sqlserver,product page,24.760,1.367,true
sqlserver,order history,24.770,0.404,true
sqlserver,product page,24.780,3.153,true
sqlserver,checkout,24.790,17.993,true
sqlserver,order history,24.800,-0.131,true
sqlserver,product page,24.810,0.377,true
sqlserver,product page,24.820,2.022,true
sqlserver,product page,24.830,1.155,true
sqlserver,product page,24.840,1.440,true
sqlserver,order history,24.850,0.297,true
sqlserver,product page,24.860,0.811,true
sqlserver,product page,24.870,1.118,true
sqlserver,product page,24.880,0.181,true
sqlserver,product page,24.890,1.516,true
sqlserver,product page,24.900,2.956,true
sqlserver,product page,24.910,1.432,true
sqlserver,product page,24.920,0.112,true
sqlserver,order history,24.930,0.598,true
sqlserver,product page,24.940,1.578,true
sqlserver,product page,24.950,1.027,true
sqlserver,checkout,24.960,24.776,true
sqlserver,product page,24.970,0.753,true
sqlserver,checkout,24.980,15.340,true
sqlserver,product page,24.990,0.831,true
sqlserver,product page,25.000,2.414,true
sqlserver,product page,25.010,0.817,true
sqlserver,product page,25.020,0.580,true
sqlserver,product page,25.030,1.385,true
sqlserver,product page,25.040,1.569,true
sqlserver,product page,25.050,1.863,true
sqlserver,product page,25.060,1.450,true
sqlserver,product page,25.070,2.154,true
sqlserver,product page,25.080,1.280,true
sqlserver,product page,25.090,0.082,true
sqlserver,product page,25.100,1.179,true
sqlserver,product page,25.110,0.254,true
